"Status","Progress","Duration (in seconds)","Finished","C_Message Rank_1","C_Message Rank_4","C_Message Rank_5","C_Message Rank_6","C_Message Rank_7","C_Message Rank_9","C_Message Rank_11","C_Message Rank_12","C_Message Rank_13","C_Message Rank_14","C_Message Rank_15","C_Message Rank_16","C_Message Rank_17","C_Message Rank_18","C_Message Rank_19","C_Message Rank_20","C_Message Rank_21","C_Message Rank_22","C_Message Rank_35","C_Message Rank_24","C_Message Rank_25","C_Message Rank_26","C_Message Rank_27","C_Message Rank_28","C_Message Rank_29","C_Message Rank_30","C_Message Rank_31","C_Message Rank_32","C_Message Rank_23","C_Message Rank_36","C_Dis_AI_1","C_Dis_AI_2","C_Dis_AI_3","C_Dis_AI_4","C_Dis_AI_5","C_Dis_AI_6","C_Dis_AI_7","C_Dis_AI_8","C_Dis_AI_9","C_Dis_AI_10","C_Dis_AI_11","C_Dis_AI_12","C_Dis_AI_13","C_Dis_AI_14","C_Dis_AI_15","C_Dis_hum_1","C_Dis_hum_2","C_Dis_hum_3","C_Dis_hum_4","C_Dis_hum_5","C_Dis_hum_6","C_Dis_hum_7","C_Dis_hum_8","C_Dis_hum_9","C_Dis_hum_10","C_Dis_hum_11","C_Dis_hum_12","C_Dis_hum_13","C_Dis_hum_14","C_Dis_hum_15","C_Con_AI_1","C_Con_AI_2","C_Con_AI_3","C_Con_AI_4","C_Con_AI_5","C_Con_AI_6","C_Con_AI_7","C_Con_AI_8","C_Con_AI_9","C_Con_AI_10","C_Con_AI_11","C_Con_AI_12","C_Con_AI_13","C_Con_AI_14","C_Con_AI_15","C_Con_hum_1","C_Con_hum_2","C_Con_hum_3","C_Con_hum_4","C_Con_hum_5","C_Con_hum_6","C_Con_hum_7","C_Con_hum_8","C_Con_hum_9","C_Con_hum_10","C_Con_hum_11","C_Con_hum_12","C_Con_hum_13","C_Con_hum_14","C_Con_hum_15","C_Unp_AI_1","C_Unp_AI_2","C_Unp_AI_3","C_Unp_AI_4","C_Unp_AI_5","C_Unp_AI_6","C_Unp_AI_7","C_Unp_AI_8","C_Unp_AI_9","C_Unp_AI_10","C_Unp_AI_11","C_Unp_AI_12","C_Unp_AI_13","C_Unp_AI_14","C_Unp_AI_15","C_Unp_hum_1","C_Unp_hum_2","C_Unp_hum_3","C_Unp_hum_4","C_Unp_hum_5","C_Unp_hum_6","C_Unp_hum_7","C_Unp_hum_8","C_Unp_hum_9","C_Unp_hum_10","C_Unp_hum_11","C_Unp_hum_12","C_Unp_hum_13","C_Unp_hum_14","C_Unp_hum_15","C_Lapp_AI_1","C_Lapp_AI_2","C_Lapp_AI_3","C_Lapp_AI_4","C_Lapp_AI_5","C_Lapp_AI_6","C_Lapp_AI_7","C_Lapp_AI_8","C_Lapp_AI_9","C_Lapp_AI_10","C_Lapp_AI_11","C_Lapp_AI_12","C_Lapp_AI_13","C_Lapp_AI_14","C_Lapp_AI_15","C_Lapp_hum_1","C_Lapp_hum_2","C_Lapp_hum_3","C_Lapp_hum_4","C_Lapp_hum_5","C_Lapp_hum_6","C_Lapp_hum_7","C_Lapp_hum_8","C_Lapp_hum_9","C_Lapp_hum_10","C_Lapp_hum_11","C_Lapp_hum_12","C_Lapp_hum_13","C_Lapp_hum_14","C_Lapp_hum_15","T_Message Ranking_1","T_Message Ranking_4","T_Message Ranking_5","T_Message Ranking_6","T_Message Ranking_7","T_Message Ranking_9","T_Message Ranking_11","T_Message Ranking_12","T_Message Ranking_13","T_Message Ranking_14","T_Message Ranking_15","T_Message Ranking_16","T_Message Ranking_17","T_Message Ranking_18","T_Message Ranking_19","T_Message Ranking_20","T_Message Ranking_21","T_Message Ranking_22","T_Message Ranking_35","T_Message Ranking_24","T_Message Ranking_25","T_Message Ranking_26","T_Message Ranking_27","T_Message Ranking_28","T_Message Ranking_29","T_Message Ranking_30","T_Message Ranking_31","T_Message Ranking_32","T_Message Ranking_23","T_Message Ranking_36","T_Dis_AI_1","T_Dis_AI_2","T_Dis_AI_3","T_Dis_AI_4","T_Dis_AI_5","T_Dis_AI_6","T_Dis_AI_7","T_Dis_AI_8","T_Dis_AI_9","T_Dis_AI_10","T_Dis_AI_11","T_Dis_AI_12","T_Dis_AI_13","T_Dis_AI_14","T_Dis_AI_15","T_Dis_hum_1","T_Dis_hum_2","T_Dis_hum_3","T_Dis_hum_4","T_Dis_hum_5","T_Dis_hum_6","T_Dis_hum_7","T_Dis_hum_8","T_Dis_hum_9","T_Dis_hum_10","T_Dis_hum_11","T_Dis_hum_12","T_Dis_hum_13","T_Dis_hum_14","T_Dis_hum_15","T_Con_AI_1","T_Con_AI_2","T_Con_AI_3","T_Con_AI_4","T_Con_AI_5","T_Con_AI_6","T_Con_AI_7","T_Con_AI_8","T_Con_AI_9","T_Con_AI_10","T_Con_AI_11","T_Con_AI_12","T_Con_AI_13","T_Con_AI_14","T_Con_AI_15","T_Con_hum_1","T_Con_hum_2","T_Con_hum_3","T_Con_hum_4","T_Con_hum_5","T_Con_hum_6","T_Con_hum_7","T_Con_hum_8","T_Con_hum_9","T_Con_hum_10","T_Con_hum_11","T_Con_hum_12","T_Con_hum_13","T_Con_hum_14","T_Con_hum_15","T_Unp_AI_1","T_Unp_AI_2","T_Unp_AI_3","T_Unp_AI_4","T_Unp_AI_5","T_Unp_AI_6","T_Unp_AI_7","T_Unp_AI_8","T_Unp_AI_9","T_Unp_AI_10","T_Unp_AI_11","T_Unp_AI_12","T_Unp_AI_13","T_Unp_AI_14","T_Unp_AI_15","T_Unp_hum_1","T_Unp_hum_2","T_Unp_hum_3","T_Unp_hum_4","T_Unp_hum_5","T_Unp_hum_6","T_Unp_hum_7","T_Unp_hum_8","T_Unp_hum_9","T_Unp_hum_10","T_Unp_hum_11","T_Unp_hum_12","T_Unp_hum_13","T_Unp_hum_14","T_Unp_hum_15","T_Lapp_AI_1","T_Lapp_AI_2","T_Lapp_AI_3","T_Lapp_AI_4","T_Lapp_AI_5","T_Lapp_AI_6","T_Lapp_AI_7","T_Lapp_AI_8","T_Lapp_AI_9","T_Lapp_AI_10","T_Lapp_AI_11","T_Lapp_AI_12","T_Lapp_AI_13","T_Lapp_AI_14","T_Lapp_AI_15","T_Lapp_hum_1","T_Lapp_hum_2","T_Lapp_hum_3","T_Lapp_hum_4","T_Lapp_hum_5","T_Lapp_hum_6","T_Lapp_hum_7","T_Lapp_hum_8","T_Lapp_hum_9","T_Lapp_hum_10","T_Lapp_hum_11","T_Lapp_hum_12","T_Lapp_hum_13","T_Lapp_hum_14","T_Lapp_hum_15","Age","Sex"
"0","100","658","1","23","5","6","10","4","21","25","13","1","20","7","3","9","29","26","15","16","30","22","12","17","28","14","2","18","27","24","11","19","8","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","4","2","2","5","5","5","5","5","5","4","4","2","4","2","4","4","4","2","5","4","4","3","4","5","5","4","5","1","5","4","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","4","4","5","5","5","5","5","5","5","4","5","5","4","5","5","3","3","3","5","4","4","4","4","5","5","5","5","4","5","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female"
"0","50","45736","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0","100","657","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","16","20","15","13","4","19","14","1","23","2","7","25","26","22","30","12","10","18","3","11","29","9","17","6","8","5","24","27","28","4","5","5","5","5","5","5","5","5","4","5","5","5","5","4","4","4","3","4","5","5","3","4","4","4","5","5","5","4","4","5","4","5","5","5","5","4","4","5","3","4","3","4","4","5","4","4","3","4","4","4","2","4","4","4","4","4","3","3","4","5","5","5","5","5","5","4","4","5","5","4","5","5","4","5","4","5","5","5","5","5","4","4","4","4","5","5","4","5","4","5","5","5","5","4","5","4","5","5","5","5","4","5","5","5","4","5","4","5","5","4","4","4","4","5","5","4","4","4","4","20","Female"
"0","100","451","1","2","19","9","30","1","24","5","15","16","14","23","11","21","7","8","12","10","27","13","29","25","22","6","18","3","20","26","28","17","4","5","4","4","5","4","5","5","2","4","4","4","4","2","5","4","4","2","1","5","4","4","1","1","1","4","1","2","1","2","1","1","2","1","5","2","4","4","4","1","2","1","5","2","5","5","1","1","1","4","2","4","4","2","5","1","4","5","4","2","2","5","2","2","2","2","3","2","4","2","1","4","4","5","4","2","5","4","4","5","4","5","2","1","5","5","1","4","4","1","1","2","5","2","2","3","5","4","2","3","4","5","2","1","4","1","1","4","4","4","4","4","1","2","5","4","2","5","4","5","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","Male"
"0","100","843","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","20","28","2","23","21","1","14","7","5","6","25","4","17","19","26","18","10","22","27","3","9","29","13","24","12","16","30","8","11","5","4","4","5","4","4","4","5","5","5","5","2","4","3","5","3","3","2","5","5","5","2","4","3","4","4","5","4","5","4","5","3","2","5","5","5","5","5","5","3","4","5","3","4","3","4","4","1","4","5","5","1","5","2","4","3","4","5","5","3","5","2","4","5","5","3","5","5","5","3","5","3","2","5","4","5","5","5","5","4","5","3","4","3","5","3","4","4","4","4","4","4","1","5","4","5","2","5","5","2","5","1","2","4","4","4","2","3","5","2","4","1","5","2","5","4","5","1","2","2","21","Male"
"0","100","1052","1","9","12","13","20","26","27","8","30","3","22","21","23","29","24","10","14","18","17","5","16","28","1","6","19","4","2","15","7","25","11","1","3","3","4","4","3","5","4","5","4","3","1","3","3","3","2","5","3","4","3","4","4","4","3","5","5","3","3","5","3","1","4","3","3","5","5","4","5","5","4","4","3","3","4","3","1","4","2","4","3","4","5","5","2","5","5","4","1","5","3","4","3","3","4","3","3","4","5","4","3","3","3","3","2","3","1","3","5","5","3","3","3","5","2","5","5","3","2","5","3","1","3","3","3","4","5","4","5","4","3","4","4","2","2","5","2","2","5","3","1","3","5","2","4","5","5","3","3","5","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","Male"
"0","100","1083","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","21","11","26","2","10","3","12","23","16","5","20","17","1","18","27","14","30","19","9","7","15","25","6","28","24","13","8","29","22","4","4","4","5","5","5","5","5","5","5","5","4","5","4","5","4","4","4","5","5","4","4","4","4","5","5","4","4","5","4","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","4","5","5","5","5","3","5","5","4","2","2","4","4","5","5","4","4","3","5","2","2","3","3","3","4","2","5","4","3","4","3","4","5","4","4","1","5","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","19","Female"
"0","100","296","1","17","6","13","10","28","1","18","20","23","12","14","24","26","29","15","27","8","22","19","2","3","9","21","11","30","7","4","5","25","16","5","4","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","4","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","4","5","5","5","5","5","5","5","5","5","4","4","5","4","5","4","4","4","5","5","5","5","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male"
"0","100","1703","1","16","10","4","1","8","26","22","15","6","27","7","25","24","21","19","20","12","30","2","11","9","14","17","29","3","18","5","13","28","23","5","3","3","5","5","5","5","5","5","5","5","2","3","5","4","2","4","3","5","4","4","3","4","5","5","5","5","2","3","3","5","2","3","5","5","5","5","5","5","5","5","3","4","5","5","2","5","2","5","5","5","2","5","5","5","5","5","2","3","3","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","3","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","3","4","5","4","5","3","2","5","5","5","4","5","5","5","5","5","2","5","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","Other"
"0","100","271","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","9","26","2","3","28","18","23","30","20","7","12","10","15","29","16","19","24","21","5","1","27","25","17","6","22","4","14","11","8","4","3","3","3","3","3","4","4","3","3","3","4","4","2","3","4","4","4","3","4","4","4","3","3","4","3","4","3","4","4","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","4","3","3","3","3","3","3","3","2","4","3","3","4","4","4","3","3","4","3","3","4","3","3","3","4","2","4","4","2","3","4","3","4","3","2","4","3","3","3","4","2","2","3","2","3","2","4","2","2","3","2","2","3","3","3","3","3","2","2","4","4","4","3","3","4","3","2","21","Male"
"0","100","574","1","24","15","30","23","27","17","8","19","20","21","6","4","9","22","14","25","7","18","11","3","26","28","10","16","13","5","2","12","1","29","4","4","4","4","4","4","4","4","4","4","4","3","3","4","4","4","5","4","4","5","3","4","4","4","4","4","4","4","5","4","4","4","4","4","5","4","4","3","5","4","5","2","4","4","4","3","4","4","5","4","3","5","3","4","4","4","4","4","5","3","4","4","3","4","4","4","4","4","4","3","5","3","3","4","4","3","4","4","4","5","4","4","4","4","5","4","4","4","5","4","4","4","4","4","4","5","4","4","4","4","4","3","3","4","4","4","4","4","4","5","3","4","4","4","4","4","4","4","5","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","Male"
"0","100","255","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","9","20","13","4","22","5","8","21","11","17","6","3","29","28","12","10","27","23","14","19","24","2","7","30","25","15","18","1","16","5","5","5","4","5","3","4","3","4","4","4","4","4","4","4","4","4","5","4","4","4","4","3","4","4","3","3","5","5","4","5","5","5","5","5","4","3","5","4","5","5","4","5","4","5","3","5","5","4","5","5","5","5","5","5","5","4","4","4","4","4","4","5","5","4","4","5","3","3","5","5","4","3","4","4","3","4","4","5","4","5","1","4","3","4","5","5","3","4","3","4","5","5","4","5","4","5","3","4","5","5","5","4","3","4","4","4","4","4","4","4","4","4","5","4","3","3","4","5","3","21","Female"
"0","100","1454","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","2","6","28","14","24","15","5","8","27","23","19","10","30","29","21","17","1","13","18","22","11","26","3","4","20","9","25","7","12","3","5","4","5","4","4","4","3","4","3","3","2","3","5","3","2","4","1","4","3","3","4","4","3","4","5","5","1","5","3","5","3","4","5","5","5","5","4","5","4","3","4","3","4","4","3","4","4","5","5","5","5","3","4","3","5","5","3","5","4","4","2","4","5","3","4","5","4","4","2","4","2","3","3","3","2","3","3","4","2","1","4","3","2","3","5","5","1","4","4","3","3","4","5","3","4","4","4","4","4","3","3","4","3","3","3","4","5","5","3","3","4","5","4","3","5","5","3","4","5","21","Female"
