Participant,Experimental_Group,recruitment_platform,Negative_attitudes,Effects_Perception
118,Not Disclosed,Prolific,4.25,3
118,Not Disclosed,Prolific,4.25,5
118,Not Disclosed,Prolific,4.25,4.333333333
118,Not Disclosed,Prolific,4.25,4.333333333
118,Not Disclosed,Prolific,4.25,4.333333333
118,Not Disclosed,Prolific,4.25,3.333333333
118,Not Disclosed,Prolific,4.25,5
118,Not Disclosed,Prolific,4.25,5
118,Not Disclosed,Prolific,4.25,5
118,Not Disclosed,Prolific,4.25,5
118,Not Disclosed,Prolific,4.25,4.666666667
118,Not Disclosed,Prolific,4.25,4.333333333
118,Not Disclosed,Prolific,4.25,4.333333333
119,Not Disclosed,SONA,2.125,4.333333333
119,Not Disclosed,SONA,2.125,4.666666667
119,Not Disclosed,SONA,2.125,4.333333333
119,Not Disclosed,SONA,2.125,4
119,Not Disclosed,SONA,2.125,4.666666667
119,Not Disclosed,SONA,2.125,4.333333333
119,Not Disclosed,SONA,2.125,3.666666667
119,Not Disclosed,SONA,2.125,4.666666667
119,Not Disclosed,SONA,2.125,4.333333333
119,Not Disclosed,SONA,2.125,3.666666667
119,Not Disclosed,SONA,2.125,4
119,Not Disclosed,SONA,2.125,4.666666667
119,Not Disclosed,SONA,2.125,4
119,Not Disclosed,SONA,2.125,4.333333333
119,Not Disclosed,SONA,2.125,4.333333333
119,Not Disclosed,SONA,2.125,4.333333333
119,Not Disclosed,SONA,2.125,4
119,Not Disclosed,SONA,2.125,4
119,Not Disclosed,SONA,2.125,3
119,Not Disclosed,SONA,2.125,4
119,Not Disclosed,SONA,2.125,4
119,Not Disclosed,SONA,2.125,5
119,Not Disclosed,SONA,2.125,4
119,Not Disclosed,SONA,2.125,4.333333333
119,Not Disclosed,SONA,2.125,4.333333333
119,Not Disclosed,SONA,2.125,4.333333333
119,Not Disclosed,SONA,2.125,3.333333333
119,Not Disclosed,SONA,2.125,2
119,Not Disclosed,SONA,2.125,4
119,Not Disclosed,SONA,2.125,4
120,Disclosed,SONA,4,3.333333333
120,Disclosed,SONA,4,4
120,Disclosed,SONA,4,3
120,Disclosed,SONA,4,4.666666667
120,Disclosed,SONA,4,4.333333333
120,Disclosed,SONA,4,3.333333333
120,Disclosed,SONA,4,3.333333333
120,Disclosed,SONA,4,3.333333333
120,Disclosed,SONA,4,4
120,Disclosed,SONA,4,3
120,Disclosed,SONA,4,4
120,Disclosed,SONA,4,1.666666667
120,Disclosed,SONA,4,1.666666667
120,Disclosed,SONA,4,2.666666667
120,Disclosed,SONA,4,3.333333333
120,Disclosed,SONA,4,1
120,Disclosed,SONA,4,2.666666667
120,Disclosed,SONA,4,1
120,Disclosed,SONA,4,3.666666667
120,Disclosed,SONA,4,4
120,Disclosed,SONA,4,3.333333333
120,Disclosed,SONA,4,1.666666667
120,Disclosed,SONA,4,4
120,Disclosed,SONA,4,3.666666667
120,Disclosed,SONA,4,4
120,Disclosed,SONA,4,4
120,Disclosed,SONA,4,4.333333333
120,Disclosed,SONA,4,2.666666667
120,Disclosed,SONA,4,2.666666667
120,Disclosed,SONA,4,2.333333333
121,Not Disclosed,SONA,3.25,5
121,Not Disclosed,SONA,3.25,5
121,Not Disclosed,SONA,3.25,4.666666667
121,Not Disclosed,SONA,3.25,5
121,Not Disclosed,SONA,3.25,5
121,Not Disclosed,SONA,3.25,5
121,Not Disclosed,SONA,3.25,5
121,Not Disclosed,SONA,3.25,4.666666667
121,Not Disclosed,SONA,3.25,5
121,Not Disclosed,SONA,3.25,4.666666667
121,Not Disclosed,SONA,3.25,5
121,Not Disclosed,SONA,3.25,4.333333333
121,Not Disclosed,SONA,3.25,4.666666667
121,Not Disclosed,SONA,3.25,5
121,Not Disclosed,SONA,3.25,5
121,Not Disclosed,SONA,3.25,4.333333333
121,Not Disclosed,SONA,3.25,5
121,Not Disclosed,SONA,3.25,4.333333333
121,Not Disclosed,SONA,3.25,4.333333333
121,Not Disclosed,SONA,3.25,4.666666667
121,Not Disclosed,SONA,3.25,5
121,Not Disclosed,SONA,3.25,4.666666667
121,Not Disclosed,SONA,3.25,4.666666667
121,Not Disclosed,SONA,3.25,5
121,Not Disclosed,SONA,3.25,5
121,Not Disclosed,SONA,3.25,5
121,Not Disclosed,SONA,3.25,5
121,Not Disclosed,SONA,3.25,4.666666667
121,Not Disclosed,SONA,3.25,4.666666667
121,Not Disclosed,SONA,3.25,4.666666667
122,Not Disclosed,SONA,3.75,5
122,Not Disclosed,SONA,3.75,4.333333333
122,Not Disclosed,SONA,3.75,5
122,Not Disclosed,SONA,3.75,4.666666667
122,Not Disclosed,SONA,3.75,5
122,Not Disclosed,SONA,3.75,5
122,Not Disclosed,SONA,3.75,5
122,Not Disclosed,SONA,3.75,5
122,Not Disclosed,SONA,3.75,5
122,Not Disclosed,SONA,3.75,2.333333333
122,Not Disclosed,SONA,3.75,2.333333333
122,Not Disclosed,SONA,3.75,1.666666667
122,Not Disclosed,SONA,3.75,5
122,Not Disclosed,SONA,3.75,4
122,Not Disclosed,SONA,3.75,5
122,Not Disclosed,SONA,3.75,5
122,Not Disclosed,SONA,3.75,5
122,Not Disclosed,SONA,3.75,5
122,Not Disclosed,SONA,3.75,5
122,Not Disclosed,SONA,3.75,5
122,Not Disclosed,SONA,3.75,2.333333333
122,Not Disclosed,SONA,3.75,5
122,Not Disclosed,SONA,3.75,5
122,Not Disclosed,SONA,3.75,4.333333333
122,Not Disclosed,SONA,3.75,3.666666667
122,Not Disclosed,SONA,3.75,5
122,Not Disclosed,SONA,3.75,5
122,Not Disclosed,SONA,3.75,3
122,Not Disclosed,SONA,3.75,4.333333333
122,Not Disclosed,SONA,3.75,5
123,Disclosed,SONA,3.375,5
123,Disclosed,SONA,3.375,5
123,Disclosed,SONA,3.375,5
123,Disclosed,SONA,3.375,5
123,Disclosed,SONA,3.375,5
123,Disclosed,SONA,3.375,5
123,Disclosed,SONA,3.375,5
123,Disclosed,SONA,3.375,5
123,Disclosed,SONA,3.375,4.333333333
123,Disclosed,SONA,3.375,4.666666667
123,Disclosed,SONA,3.375,5
123,Disclosed,SONA,3.375,4.333333333
123,Disclosed,SONA,3.375,5
123,Disclosed,SONA,3.375,5
123,Disclosed,SONA,3.375,5
123,Disclosed,SONA,3.375,5
123,Disclosed,SONA,3.375,4.666666667
123,Disclosed,SONA,3.375,5
123,Disclosed,SONA,3.375,4.666666667
123,Disclosed,SONA,3.375,5
123,Disclosed,SONA,3.375,3.666666667
123,Disclosed,SONA,3.375,4.333333333
123,Disclosed,SONA,3.375,5
123,Disclosed,SONA,3.375,5
123,Disclosed,SONA,3.375,5
123,Disclosed,SONA,3.375,5
123,Disclosed,SONA,3.375,4.666666667
123,Disclosed,SONA,3.375,5
123,Disclosed,SONA,3.375,5
123,Disclosed,SONA,3.375,5
124,Not Disclosed,SONA,2.75,4
124,Not Disclosed,SONA,2.75,3.333333333
124,Not Disclosed,SONA,2.75,3.333333333
124,Not Disclosed,SONA,2.75,4
124,Not Disclosed,SONA,2.75,4
124,Not Disclosed,SONA,2.75,4
124,Not Disclosed,SONA,2.75,4.333333333
124,Not Disclosed,SONA,2.75,4.333333333
124,Not Disclosed,SONA,2.75,4.333333333
124,Not Disclosed,SONA,2.75,3.333333333
124,Not Disclosed,SONA,2.75,4
124,Not Disclosed,SONA,2.75,2.666666667
124,Not Disclosed,SONA,2.75,3.333333333
124,Not Disclosed,SONA,2.75,4
124,Not Disclosed,SONA,2.75,4
124,Not Disclosed,SONA,2.75,3.333333333
124,Not Disclosed,SONA,2.75,3.333333333
124,Not Disclosed,SONA,2.75,3.333333333
124,Not Disclosed,SONA,2.75,4.666666667
124,Not Disclosed,SONA,2.75,3.333333333
124,Not Disclosed,SONA,2.75,4
124,Not Disclosed,SONA,2.75,4
124,Not Disclosed,SONA,2.75,4
124,Not Disclosed,SONA,2.75,3.333333333
124,Not Disclosed,SONA,2.75,4.333333333
124,Not Disclosed,SONA,2.75,4.666666667
124,Not Disclosed,SONA,2.75,4.333333333
124,Not Disclosed,SONA,2.75,3.333333333
124,Not Disclosed,SONA,2.75,4
124,Not Disclosed,SONA,2.75,3.333333333
125,Not Disclosed,SONA,4.75,5
125,Not Disclosed,SONA,4.75,5
125,Not Disclosed,SONA,4.75,5
125,Not Disclosed,SONA,4.75,5
125,Not Disclosed,SONA,4.75,5
125,Not Disclosed,SONA,4.75,5
125,Not Disclosed,SONA,4.75,5
125,Not Disclosed,SONA,4.75,5
125,Not Disclosed,SONA,4.75,5
125,Not Disclosed,SONA,4.75,5
125,Not Disclosed,SONA,4.75,5
125,Not Disclosed,SONA,4.75,5
125,Not Disclosed,SONA,4.75,5
125,Not Disclosed,SONA,4.75,5
125,Not Disclosed,SONA,4.75,5
125,Not Disclosed,SONA,4.75,5
125,Not Disclosed,SONA,4.75,5
125,Not Disclosed,SONA,4.75,5
125,Not Disclosed,SONA,4.75,5
125,Not Disclosed,SONA,4.75,5
125,Not Disclosed,SONA,4.75,5
125,Not Disclosed,SONA,4.75,5
125,Not Disclosed,SONA,4.75,5
125,Not Disclosed,SONA,4.75,5
125,Not Disclosed,SONA,4.75,5
125,Not Disclosed,SONA,4.75,5
125,Not Disclosed,SONA,4.75,5
125,Not Disclosed,SONA,4.75,5
125,Not Disclosed,SONA,4.75,5
125,Not Disclosed,SONA,4.75,5
126,Disclosed,SONA,3,4
126,Disclosed,SONA,3,4.666666667
126,Disclosed,SONA,3,4.666666667
126,Disclosed,SONA,3,4
126,Disclosed,SONA,3,3.333333333
126,Disclosed,SONA,3,4
126,Disclosed,SONA,3,4.666666667
126,Disclosed,SONA,3,4.666666667
126,Disclosed,SONA,3,4.666666667
126,Disclosed,SONA,3,4.333333333
126,Disclosed,SONA,3,4.333333333
126,Disclosed,SONA,3,3
126,Disclosed,SONA,3,4.333333333
126,Disclosed,SONA,3,3.666666667
126,Disclosed,SONA,3,4.333333333
126,Disclosed,SONA,3,5
126,Disclosed,SONA,3,4.333333333
126,Disclosed,SONA,3,4.666666667
126,Disclosed,SONA,3,4.666666667
126,Disclosed,SONA,3,4
126,Disclosed,SONA,3,4
126,Disclosed,SONA,3,4.666666667
126,Disclosed,SONA,3,4.666666667
126,Disclosed,SONA,3,5
126,Disclosed,SONA,3,4.666666667
126,Disclosed,SONA,3,3.666666667
126,Disclosed,SONA,3,4.666666667
126,Disclosed,SONA,3,3.333333333
126,Disclosed,SONA,3,5
126,Disclosed,SONA,3,5
127,Disclosed,SONA,2.625,4.666666667
127,Disclosed,SONA,2.625,3.666666667
127,Disclosed,SONA,2.625,5
127,Disclosed,SONA,2.625,5
127,Disclosed,SONA,2.625,4.333333333
127,Disclosed,SONA,2.625,4.666666667
127,Disclosed,SONA,2.625,4.666666667
127,Disclosed,SONA,2.625,4.333333333
127,Disclosed,SONA,2.625,5
127,Disclosed,SONA,2.625,3.666666667
127,Disclosed,SONA,2.625,5
127,Disclosed,SONA,2.625,3.333333333
127,Disclosed,SONA,2.625,3.666666667
127,Disclosed,SONA,2.625,4
127,Disclosed,SONA,2.625,4
127,Disclosed,SONA,2.625,3
127,Disclosed,SONA,2.625,5
127,Disclosed,SONA,2.625,3.333333333
127,Disclosed,SONA,2.625,4.333333333
127,Disclosed,SONA,2.625,4.666666667
127,Disclosed,SONA,2.625,4.333333333
127,Disclosed,SONA,2.625,5
127,Disclosed,SONA,2.625,3.666666667
127,Disclosed,SONA,2.625,3.666666667
127,Disclosed,SONA,2.625,4.333333333
127,Disclosed,SONA,2.625,5
127,Disclosed,SONA,2.625,5
127,Disclosed,SONA,2.625,3.666666667
127,Disclosed,SONA,2.625,5
127,Disclosed,SONA,2.625,4
128,Not Disclosed,SONA,3.625,4.333333333
128,Not Disclosed,SONA,3.625,5
128,Not Disclosed,SONA,3.625,4.333333333
128,Not Disclosed,SONA,3.625,4.333333333
128,Not Disclosed,SONA,3.625,4.333333333
128,Not Disclosed,SONA,3.625,4.666666667
128,Not Disclosed,SONA,3.625,4.333333333
128,Not Disclosed,SONA,3.625,4
128,Not Disclosed,SONA,3.625,3.666666667
128,Not Disclosed,SONA,3.625,4.666666667
128,Not Disclosed,SONA,3.625,4.333333333
128,Not Disclosed,SONA,3.625,3.333333333
128,Not Disclosed,SONA,3.625,4.333333333
128,Not Disclosed,SONA,3.625,3.333333333
128,Not Disclosed,SONA,3.625,4
128,Not Disclosed,SONA,3.625,4.666666667
128,Not Disclosed,SONA,3.625,4
128,Not Disclosed,SONA,3.625,5
128,Not Disclosed,SONA,3.625,4.666666667
128,Not Disclosed,SONA,3.625,4.666666667
128,Not Disclosed,SONA,3.625,4.666666667
128,Not Disclosed,SONA,3.625,5
128,Not Disclosed,SONA,3.625,4.333333333
128,Not Disclosed,SONA,3.625,4.666666667
128,Not Disclosed,SONA,3.625,4.666666667
128,Not Disclosed,SONA,3.625,4.333333333
128,Not Disclosed,SONA,3.625,4
128,Not Disclosed,SONA,3.625,3
128,Not Disclosed,SONA,3.625,4.666666667
128,Not Disclosed,SONA,3.625,5
129,Disclosed,SONA,3.375,4.333333333
129,Disclosed,SONA,3.375,2.333333333
129,Disclosed,SONA,3.375,1.666666667
129,Disclosed,SONA,3.375,4.666666667
129,Disclosed,SONA,3.375,4.666666667
129,Disclosed,SONA,3.375,3
129,Disclosed,SONA,3.375,4.333333333
129,Disclosed,SONA,3.375,4.333333333
129,Disclosed,SONA,3.375,4.666666667
129,Disclosed,SONA,3.375,3.666666667
129,Disclosed,SONA,3.375,4.333333333
129,Disclosed,SONA,3.375,1.666666667
129,Disclosed,SONA,3.375,1.666666667
129,Disclosed,SONA,3.375,4.333333333
129,Disclosed,SONA,3.375,3.333333333
129,Disclosed,SONA,3.375,1.666666667
129,Disclosed,SONA,3.375,3.333333333
129,Disclosed,SONA,3.375,1
129,Disclosed,SONA,3.375,4.333333333
129,Disclosed,SONA,3.375,3.333333333
129,Disclosed,SONA,3.375,3.333333333
129,Disclosed,SONA,3.375,4.666666667
129,Disclosed,SONA,3.375,3.666666667
129,Disclosed,SONA,3.375,2.333333333
129,Disclosed,SONA,3.375,3.333333333
129,Disclosed,SONA,3.375,3.666666667
129,Disclosed,SONA,3.375,4.666666667
129,Disclosed,SONA,3.375,1.666666667
129,Disclosed,SONA,3.375,5
129,Disclosed,SONA,3.375,3.333333333
130,Not Disclosed,SONA,2.5,3
130,Not Disclosed,SONA,2.5,3.666666667
130,Not Disclosed,SONA,2.5,2.333333333
130,Not Disclosed,SONA,2.5,3.333333333
130,Not Disclosed,SONA,2.5,3.666666667
130,Not Disclosed,SONA,2.5,3.333333333
130,Not Disclosed,SONA,2.5,3.333333333
130,Not Disclosed,SONA,2.5,2.666666667
130,Not Disclosed,SONA,2.5,3.666666667
130,Not Disclosed,SONA,2.5,3
130,Not Disclosed,SONA,2.5,3.666666667
130,Not Disclosed,SONA,2.5,2.666666667
130,Not Disclosed,SONA,2.5,3
130,Not Disclosed,SONA,2.5,3.333333333
130,Not Disclosed,SONA,2.5,3
130,Not Disclosed,SONA,2.5,2.666666667
130,Not Disclosed,SONA,2.5,3.333333333
130,Not Disclosed,SONA,2.5,2.666666667
130,Not Disclosed,SONA,2.5,3.333333333
130,Not Disclosed,SONA,2.5,3.666666667
130,Not Disclosed,SONA,2.5,3
130,Not Disclosed,SONA,2.5,3
130,Not Disclosed,SONA,2.5,3
130,Not Disclosed,SONA,2.5,2.666666667
130,Not Disclosed,SONA,2.5,3.666666667
130,Not Disclosed,SONA,2.5,3.333333333
130,Not Disclosed,SONA,2.5,2.666666667
130,Not Disclosed,SONA,2.5,2.666666667
130,Not Disclosed,SONA,2.5,4.333333333
130,Not Disclosed,SONA,2.5,3
131,Not Disclosed,SONA,3.25,5
131,Not Disclosed,SONA,3.25,5
131,Not Disclosed,SONA,3.25,5
131,Not Disclosed,SONA,3.25,5
131,Not Disclosed,SONA,3.25,5
131,Not Disclosed,SONA,3.25,5
131,Not Disclosed,SONA,3.25,5
131,Not Disclosed,SONA,3.25,5
131,Not Disclosed,SONA,3.25,5
131,Not Disclosed,SONA,3.25,5
131,Not Disclosed,SONA,3.25,5
131,Not Disclosed,SONA,3.25,5
131,Not Disclosed,SONA,3.25,5
131,Not Disclosed,SONA,3.25,5
131,Not Disclosed,SONA,3.25,5
131,Not Disclosed,SONA,3.25,5
131,Not Disclosed,SONA,3.25,5
131,Not Disclosed,SONA,3.25,5
131,Not Disclosed,SONA,3.25,5
131,Not Disclosed,SONA,3.25,5
131,Not Disclosed,SONA,3.25,5
131,Not Disclosed,SONA,3.25,5
131,Not Disclosed,SONA,3.25,5
131,Not Disclosed,SONA,3.25,5
